url,domainStart,domainEnd,sslStart,sslEnd,sslIssuer,label
lvbelcsx,0,365,-1,-1,,1
eskrow,68,297,-1,-1,,1
mcocsskan,0,365,-1,-1,,1
travmerhizmeti,0,365,-1,-1,,1
haziranfirsaticampnyburda,1,364,-1,-1,,1
kuveythizmetkredisorguonlinevarlik,0,365,-1,-1,,1
kuvveyyttccepptteennggiirisller,1,364,-1,-1,,1
giris,5772,71,-1,-1,,1
scteakrotura,2,363,-1,-1,,1
laksobu,11,354,-1,-1,,1
tromerci,2,363,-1,-1,,1
denetleme-grs-hzt,1,364,-1,-1,,1
guvenli-tr,0,365,-1,-1,,1
guvende-tr,0,365,-1,-1,,1
bireysel-alisveris,2,362,-1,-1,,1
guvende-param-online-secure,2,362,-1,-1,,1
bayrm-ikramiye,1,364,-1,-1,,1
avisarackiralala,1,365,-1,-1,,1
hudapartisi,38,327,9,81,Let's Encrypt,1
muikyatirim,1,364,-1,-1,,1
hizliisigortacii,1,363,1,89,ZeroSSL,1
hizliisigortacii,1,363,1,89,Let's Encrypt,1
guzelgunlerle,1,364,2,88,Let's Encrypt,1
hizliisigortacii,1,363,1,89,Let's Encrypt,1
web-iletsim-hzmt,3,362,4,86,Let's Encrypt,1
herseyimizfirsatlar,0,365,-1,-1,,1
gulyankumandan,3,362,-1,-1,,1
hizla,1,364,-1,-1,,1
ileal,13,351,-1,-1,,1
yenieklimitim,2,363,-1,-1,,1
konutislembasvurularislem,0,365,-1,-1,,1
xn--geldiimdihaber-zzc,0,365,-1,-1,,1
aramcmtvtvuk,0,365,-1,-1,,1
merce-des-benz,0,365,-1,-1,,1
yaz-kampanyamiz,0,365,-1,-1,,1
Appnsure,115,249,-1,-1,,1
Ikhfaavpn,47,318,-1,-1,,1
kurbanbayraminizhepinizinmasallah,0,365,-1,-1,,1
tramedinkalma,0,365,-1,-1,,1
arcsrg,3,362,-1,-1,,1
website-53053,1855,1066,-1,-1,,1
xn--hsabaeidsgatbrd-c6c,1,364,-1,-1,,1
katilkampyafriendlystoday,0,365,-1,-1,,1
zrtoogbayramaozel,0,365,-1,-1,,1
newacccampaigns,1,364,-1,-1,,1
offoduluceksendealgelsenwhereareubaby,0,365,-1,-1,,1
hzt-basvvuru-grs,1,364,-1,-1,,1
aidotum,3,362,-1,-1,,1
web-erism-basvr,5,360,-1,-1,,1
nvirndeevu,118,246,-1,-1,,1
ssecure-sahibinden,0,365,-1,-1,,1
acikdeniz-kredi,0,365,-1,-1,,1
online-secure-odeme,0,365,1,89,Let's Encrypt,1
acikdeniz-kredi,0,365,-1,-1,,1
dusunmedengelgarantilekendini,1,364,-1,-1,,1
acikdeniz-kredi,0,365,-1,-1,,1
mobildeniz-bayram-kredisi,0,365,-1,-1,,1
hahaaha,0,365,-1,-1,,1
ndncdfnm,0,365,-1,-1,,1
mobildeniz-bayram-kredisi,0,365,-1,-1,,1
firsatdunyasi-a1o1,0,365,-1,-1,,1
sizdegelirseniz,1,364,-1,-1,,1
anadolumsigorta,182,182,2,88,Let's Encrypt,1
mobildeniz-bayram-kredisi,0,365,-1,-1,,1
saintcheck,41,324,-1,-1,,1
personel-vdm,19,346,-1,-1,,1
aramizahosgeldin,1,364,-1,-1,,1
bn-july-campaigns,0,365,-1,-1,,1
cdn-odentilerim,3,362,-1,-1,,1
sizidegorecekmiyiz,5,360,-1,-1,,1
hepsiburadah,14,351,-1,-1,,1
tramerinizisorgulama,0,365,-1,-1,,1
buhaftahakkinizvar,4,361,-1,-1,,1
halikaraca19,0,365,-1,-1,,1
onlinefirsat-a1o1,1,364,-1,-1,,1
kuv-veytden,1,364,-1,-1,,1
haziranbayramindirimleri,91,274,-1,-1,,1
guvenilirkatilmabaglantisindancekilisekatilleventitamamlaphp,0,365,-1,-1,,1
soneventlerisorgulahaziran,0,365,-1,-1,,1
ithumane,2511,44,-1,-1,,1
pumainsturkiye,35,330,-1,-1,,1
sgortabenn,0,365,-1,-1,,1
katilkampanyatodayfirsatbasvurum,0,365,-1,-1,,1
hazirankampanyatodaybasvurum,0,365,-1,-1,,1
sgortareg,0,365,-1,-1,,1
tr0nlinembvabkredimkleronlata,0,365,-1,-1,,1
hilalserifekulles,0,365,-1,-1,,1
europeswipe,314,50,-1,-1,,1
girishaberturkiyemelekmosso,1,364,-1,-1,,1
tcsorgum,3,362,-1,-1,,1
sorgupanel,1,364,-1,-1,,1
paramtr,6,359,-1,-1,,1
gets-alisverisiniz,39,325,-1,-1,,1
acikdeniz-bayram-kredisi,0,365,-1,-1,,1
dksksdkskskskd,1,364,-1,-1,,1
basvuru,2,363,-1,-1,,1
bimxcesll,2,363,-1,-1,,1
evlilikkredisii,2,363,-1,-1,,1
sahibinsden,0,365,-1,-1,,1
sahibinbden,0,365,-1,-1,,1
eaxmgir,45,320,-1,-1,,1
acikdeniz-bayram-kredisi,0,365,-1,-1,,1
loi,608,121,-1,-1,,1
trrmmaaersrgglama,0,365,-1,-1,,1
trmzmsndsndpzrt,0,365,-1,-1,,1
firsatcampanytoodaybasvurum,2,363,-1,-1,,1
tramersorguportali,5,360,-1,-1,,1
hazirancheck-basvurum,4,361,-1,-1,,1
iiaaddellerrbbasvurrgeglgiyor,3,362,-1,-1,,1
herseydenizegeldifirsat,3,362,-1,-1,,1
iadecinizim,3,362,-1,-1,,1
iadelermerkezibnk,3,362,-1,-1,,1
s-emlak360-al-sat-kirala-konut,4,361,5,85,Let's Encrypt,1
e-krdverbasvur,3,362,-1,-1,,1
ekrdlrbasvur,3,362,-1,-1,,1
iadecinizim,3,362,-1,-1,,1
iadelermerkezibnk,3,362,-1,-1,,1
merkeziadeleriniz,3,362,-1,-1,,1
odemelerborc,2,363,-1,-1,,1
odemeleriniyap,2,363,-1,-1,,1
robotkolsahibinden,2197,359,-1,-1,,1
sahibindenkukarobot,2197,359,-1,-1,,1
arscsorgulnz,3,362,-1,-1,,1
e-vlxkrdbasvurllr,2,363,-1,-1,,1
iadenizsizingelinizde,2,363,-1,-1,,1
sorgutrmmr,2,363,-1,-1,,1
gboauabedogoaugaehyu,4,361,-1,-1,,1
vbbank,4,362,-1,-1,,1
mobile-banking-online,4,361,-1,-1,,1
hediyenikaptodaybasvuru,5,360,-1,-1,,1
iadenial,4,361,-1,-1,,1
s-emlak360-al-sat-kirala-kesfet-emlak-konut-kirala,5,360,-1,-1,,1
rgijirshisjriijdijhu,4,361,-1,-1,,1
giuahfoaoeubfouaenau,4,361,-1,-1,,1
giohuoaehdoueofbauru,4,361,-1,-1,,1
yeniisigortacii,2,362,-1,-1,,1
trmzmsnprzrtmszns,0,365,-1,-1,,1
pezogvtmemed,0,365,-1,-1,,1
sahibindenhemen,2,363,-1,-1,,1
ozelb-securityparamguvensahibinden,2,363,-1,-1,,1
sahibinden-guvende,41,324,-1,-1,,1
grntbnvvca,1,364,-1,-1,,1
www-okontorcu,8,356,-1,-1,,1
buradasohbet,218,145,-1,-1,,1
sascofin,4,361,-1,-1,,1
sizinleherseymz,2,362,-1,-1,,1
rteduyurduaidatiadesi2023,0,365,-1,-1,,1
xn--sonhaberlertr-utc,0,365,-1,-1,,1
sterlincoinmarket,21,344,-1,-1,,1
jkgajksfjasdhjsa,2,363,-1,-1,,1
superlgsiqortam,82,283,-1,-1,,1
yeniisigortacii,2,362,-1,-1,,1
365onlineacenta,12,353,-1,-1,,1
eniyiteklifsiqorta,80,285,-1,-1,,1
anadolumsigortaci,111,253,-1,-1,,1
anadolusigortam,260,104,-1,-1,,1
getirbiaraba,1,364,-1,-1,,1
guvenliarabam,0,365,-1,-1,,1
villa-kalkan,38,326,-1,-1,,1
guvenliaracim,0,365,-1,-1,,1
lqshop,20,345,-1,-1,,1
kasdmaksd,2,363,-1,-1,,1
ssmtaltnltad,2,363,-1,-1,,1
hhizmetkredisorguonlinevarliklar,1,364,-1,-1,,1
denizskredilimiti,1,364,-1,-1,,1
securem-getguvnde,1,363,-1,-1,,1
a1o1-online-ozel,4,361,-1,-1,,1
odememobil,7,357,7,83,Let's Encrypt,1
altnciyilozelbnbheemenkatil,0,365,-1,-1,,1
trbncabasvurudestek,0,365,-1,-1,,1
bncabasvurutr,0,365,-1,-1,,1
vipchecking,4,361,-1,-1,,1
sahibindenparamguvende,6,359,-1,-1,,1
paramguvende-online,0,365,1,89,Let's Encrypt,1
postegro,42,323,-1,-1,,1
dnzmsdnenckledkkadsahasdsua,0,365,-1,-1,,1
tronnliinekkkuuveytturkk183,5,360,-1,-1,,1
kendim-icin-dijital,0,365,-1,-1,,1
altincyilozelkmpanyasimdibasvurhemenkatikyuzdeyirmibes,0,365,-1,-1,,1
al-online,5,359,-1,-1,,1
ariscarfilo,55,310,-1,-1,,1
bilebilelades,0,365,-1,-1,,1
alevsdvdsglk-bs,5,360,-1,-1,,1
aneria,515,214,-1,-1,,1
armpress,463,267,-1,-1,,1
global-news-world,495,234,-1,-1,,1
global-world-news,126,238,-1,-1,,1
oncetrips,315,49,-1,-1,,1
telekom-online-basvuru,20,345,21,69,Let's Encrypt,1
acikdeniz,0,365,-1,-1,,1
firsatinlabugunhersey,0,365,-1,-1,,1
aracimguven,0,365,-1,-1,,1
gatedmgir,46,319,-1,-1,,1
itygreyhound,168,196,-1,-1,,1
briefdeal,161,203,-1,-1,,1
localsurfer,301,63,-1,-1,,1
morphylogz,172,192,-1,-1,,1
sorguportal,2,363,-1,-1,,1
matekushlin,0,365,-1,-1,,1
nvldkrmdjzx,0,365,-1,-1,,1
bayramfirsatiminguzel,0,365,-1,-1,,1
acikdeniz,0,365,-1,-1,,1
twdestekmerkesi,0,365,-1,-1,,1
192-156-85-92,2,363,-1,-1,,1
my-odin,302,62,-1,-1,,1
tr0nlinekredlnhazlrkredldepartmanlmlzzz,0,365,-1,-1,,1
dnzsmdnenncneklizekatlsanasdasdau,0,365,-1,-1,,1
192-66-457-118,0,365,-1,-1,,1
dnzguncllilmler,1,364,-1,-1,,1
erdogansevdalisi,45,320,-1,-1,,1
kendim-icin-dijital,0,365,-1,-1,,1
mrkezcozmnktsi,7,358,-1,-1,,1
acikdeniz,1,364,-1,-1,,1
hepfirsatinguzel,1,364,-1,-1,,1
aidelerturkiye,0,365,-1,-1,,1
moneyix,28,337,-1,-1,,1
acikdeniz-bayram-kredisi,1,364,-1,-1,,1
rtxipad,7,358,-1,-1,,1
kgsikorta,5,360,-1,-1,,1
igsikorta,5,360,-1,-1,,1
arabbakrala,19,345,-1,-1,,1
jksimortx,5,360,-1,-1,,1
suqortamnet,6,359,-1,-1,,1
siortamnet2,6,359,-1,-1,,1
sikortamnetcii,6,359,-1,-1,,1
sqortacmenet,6,359,-1,-1,,1
hjmsijorta,5,360,-1,-1,,1
opsijorta,5,360,-1,-1,,1
agsikortam,5,360,-1,-1,,1
rteegh,5,360,-1,-1,,1
bmsijorta,5,360,-1,-1,,1
bgsikort,5,360,-1,-1,,1
cgsikorta,5,360,-1,-1,,1
gtysijortam,5,360,-1,-1,,1
mysijorta,5,360,-1,-1,,1
dgsikortam,5,360,-1,-1,,1
ersijorta,5,360,-1,-1,,1
vgsikorta,5,360,-1,-1,,1
siqortaq,74,291,-1,-1,,1
hepsiburadaos,4,361,-1,-1,,1
oslocheck,113,250,-1,-1,,1
illegalcity,12,353,-1,-1,,1
portalaraba,0,365,-1,-1,,1
sonuc-osym,19,345,-1,-1,,1
sonuc-osym,19,345,-1,-1,,1
mail,8,357,-1,-1,,1
mail,8,357,-1,-1,,1
mail,7,358,-1,-1,,1
geleceksengelartik,2,363,-1,-1,,1
xn--olmadsizsiz-3zb,6,359,-1,-1,,1
xn--glecegizberaber-zvb,8,357,-1,-1,,1
mail,7,358,-1,-1,,1
mail,7,358,-1,-1,,1
acikdeniz,1,364,-1,-1,,1
firsatlarinizdenizleguzel,1,364,-1,-1,,1
centerotokiralama,7,358,-1,-1,,1
nextotokiralama,1,364,-1,-1,,1
arsuotokiralama,31,334,-1,-1,,1
secure,101,264,-1,-1,,1
sparam-mobil,101,264,-1,-1,,1
lzmixrbkieykl,8,357,-1,-1,,1
tramrnzzz,0,365,-1,-1,,1
yanimda-tr,83,282,-1,-1,,1
vodafone,83,282,-1,-1,,1
reisileyoladevam,4,361,1,89,Let's Encrypt,1
arackorumaa,0,365,-1,-1,,1
sendegeleceksinde,1,364,-1,-1,,1
secure-odeme,0,365,1,89,Let's Encrypt,1
deva28,26,339,-1,-1,,1
cpcontacts,6,359,-1,-1,,1
webdisk,6,359,-1,-1,,1
autodiscover,6,359,-1,-1,,1
webmail,6,359,-1,-1,,1
cpanel,6,359,-1,-1,,1
mail,6,359,-1,-1,,1
cpcalendars,6,359,-1,-1,,1
webdisk,7,358,-1,-1,,1
webmail,7,358,-1,-1,,1
cpcontacts,7,358,-1,-1,,1
mail,7,358,-1,-1,,1
cpanel,7,358,-1,-1,,1
autodiscover,7,358,-1,-1,,1
mail,7,358,-1,-1,,1
webdisk,7,358,-1,-1,,1
cpcalendars,7,358,-1,-1,,1
webmail,7,358,-1,-1,,1
cpcontacts,7,358,-1,-1,,1
cpcalendars,7,358,-1,-1,,1
cpanel,7,358,-1,-1,,1
autodiscover,7,358,-1,-1,,1
tramersorguekrani,7,358,-1,-1,,1
cpcalendars,7,358,-1,-1,,1
cpcalendars,6,359,-1,-1,,1
cpanel,7,358,-1,-1,,1
mail,7,358,-1,-1,,1
webdisk,7,358,-1,-1,,1
mail,7,358,-1,-1,,1
mail,6,359,-1,-1,,1
webmail,7,358,-1,-1,,1
mail,7,358,-1,-1,,1
webmail,6,359,-1,-1,,1
cpanel,7,358,-1,-1,,1
cpanel,6,359,-1,-1,,1
webmail,7,358,-1,-1,,1
autodiscover,7,358,-1,-1,,1
cpcontacts,6,359,-1,-1,,1
webmail,7,358,-1,-1,,1
cpcalendars,7,358,-1,-1,,1
autodiscover,7,358,-1,-1,,1
cpcalendars,7,358,-1,-1,,1
cpanel,7,358,-1,-1,,1
cpcontacts,7,358,-1,-1,,1
cpcontacts,7,358,-1,-1,,1
autodiscover,7,358,-1,-1,,1
autodiscover,6,359,-1,-1,,1
webdisk,7,358,-1,-1,,1
webdisk,6,359,-1,-1,,1
webdisk,7,358,-1,-1,,1
cpcontacts,7,358,-1,-1,,1
mail,8,357,-1,-1,,1
autodiscover,8,357,-1,-1,,1
webdisk,8,357,-1,-1,,1
cpanel,8,357,-1,-1,,1
cpcalendars,8,357,-1,-1,,1
webmail,8,357,-1,-1,,1
cpcontacts,8,357,-1,-1,,1
tramerportal,8,357,-1,-1,,1
tramersorgu,15,350,-1,-1,,1
webdisk,7,358,-1,-1,,1
mail,7,358,-1,-1,,1
cpcalendars,7,358,-1,-1,,1
cpcontacts,7,358,-1,-1,,1
webmail,7,358,-1,-1,,1
autodiscover,7,358,-1,-1,,1
cpanel,7,358,-1,-1,,1
webdisk,15,350,-1,-1,,1
cpcalendars,15,350,-1,-1,,1
mail,15,350,-1,-1,,1
cpcontacts,15,350,-1,-1,,1
webmail,15,350,-1,-1,,1
autodiscover,15,350,-1,-1,,1
cpanel,15,350,-1,-1,,1
tramersorgula,15,350,-1,-1,,1
webdisk,15,350,-1,-1,,1
cpanel,15,350,-1,-1,,1
mail,15,350,-1,-1,,1
autodiscover,15,350,-1,-1,,1
webmail,15,350,-1,-1,,1
cpcontacts,15,350,-1,-1,,1
cpcalendars,15,350,-1,-1,,1
cpanel,15,350,-1,-1,,1
cpcalendars,15,350,-1,-1,,1
webdisk,15,350,-1,-1,,1
webmail,15,350,-1,-1,,1
cpcontacts,15,350,-1,-1,,1
mail,15,350,-1,-1,,1
autodiscover,15,350,-1,-1,,1
web-iletism-basknligi,5,360,-1,-1,,1
web-iletism-basknligi,5,360,-1,-1,,1
iletsim-hzmetlerim,7,358,-1,-1,,1
web-erism-hizmtleri,7,358,-1,-1,,1
tr-link,24,341,-1,-1,,1
kontorpaketyukleme,133,230,133,232,Isimtescil Bilisim A.S.,1
basvurulinki,1,364,-1,-1,,1
aclsiqortasirketim,76,289,-1,-1,,1
git-hub,152,212,-1,-1,,1
zirathaberler,4,361,-1,-1,,1
siqortalarim,117,247,-1,-1,,1
tlsktsltsktlsktln,0,365,-1,-1,,1
nuancesmgir,46,319,-1,-1,,1
param-guvendealim,1,363,-1,-1,,1
aracimguvende,0,365,-1,-1,,1
babalarkalitee,1,363,-1,-1,,1
hizliisigortacii,2,362,-1,-1,,1
masfbsafn,11,354,-1,-1,,1
sendegelhadegidelim,1,364,-1,-1,,1
endevlelllik,0,365,-1,-1,,1
Web,106,259,-1,-1,,1
maestrocar,14,351,-1,-1,,1
sadibeyonline,13,352,-1,-1,,1
kalancaksa,0,365,-1,-1,,1
umutmail,223,506,-1,-1,,1
nvcjkwe,30,335,-1,-1,,1
filokapi,9,356,6,84,Let's Encrypt,1
hepsiburadao,15,350,-1,-1,,1
onlineacenta365,13,352,-1,-1,,1
trmzmrnsnsali,0,365,-1,-1,,1
guzeltrmrx,0,365,-1,-1,,1
evlilikailesosyal,0,365,-1,-1,,1
izmirrentacarhizmeti,25,340,1,89,Let's Encrypt,1
dest-ek-kampan-ya,0,365,-1,-1,,1
lvbelczx,0,365,-1,-1,,1
gyllenhaalmgir,46,319,-1,-1,,1
umutmail,224,505,-1,-1,,1
tsktlsklslskltn,0,365,-1,-1,,1
destek-paketi-bzden,0,365,-1,-1,,1
bayram-destk-pakt,0,365,-1,-1,,1
destek-paketi-bzden,0,365,-1,-1,,1
hepsiburadaff,0,365,-1,-1,,1
hepsiburadav,0,365,-1,-1,,1
hepsiburadaz,0,365,-1,-1,,1
animdahizmetllr,2,362,-1,-1,,1
ucuzuygunsiqorta,81,284,-1,-1,,1
superhizlisigorta,78,287,-1,-1,,1
garantbvvagovtr,2612,309,226,143,Sectigo Limited,1
tlpaketleri,2,728,-1,-1,,1
hizliisigortacii,2,362,-1,-1,,1
bizegelinoylegidin,2,363,-1,-1,,1
akbabasoylu,2,363,-1,-1,,1
grnttbnvvca,2,363,-1,-1,,1
param-guvendesatinal,2,362,-1,-1,,1
taksiqorta,76,289,-1,-1,,1
bayram-destk-pakt,0,365,-1,-1,,1
trkredlnhazlrkredldepartmanlmlzzz,1,364,-1,-1,,1
destek-katilim,1,364,-1,-1,,1
destek-katilim,1,364,-1,-1,,1
girisbncadestektr,0,365,1,365,Sectigo Limited,1
bzden-zszdenz,0,365,1,89,ZeroSSL,1
kampanyanizyaninizda,0,365,-1,-1,,1
preychinhizinayetiss,0,365,-1,-1,,1
sahibindenparanizbizimlegvende-get-gvenliilan,0,365,-1,-1,,1
konusadecebusinessburk4n,1,364,-1,-1,,1
kuweytturkislemtrgo,7,358,-1,-1,,1
fasaanmn,15,350,-1,-1,,1
garannatttft,0,365,1,89,Let's Encrypt,1
xn--hsaidtapapp-xgc,1,364,1,89,Let's Encrypt,1
flaflaflsanlmn,1,364,-1,-1,,1
sahibindden,2,363,-1,-1,,1
sahibkinden,2,363,-1,-1,,1
sahikbinden,2,363,-1,-1,,1
sdahibinden,2,363,-1,-1,,1
tuvtrkmuayenem,2613,308,227,142,Sectigo Limited,1
anindakalitelihizmet,0,365,-1,-1,,1
sendebizekatilll,0,365,-1,-1,,1
turkiyefinantr,0,365,-1,-1,,1
randvuolustur,120,244,-1,-1,,1
nisayardimvakfi,0,365,-1,-1,,1
trmrrr,0,365,-1,-1,,1
geriodemesistemi,0,365,-1,-1,,1
kkmzkassssskkaa,0,365,-1,-1,,1
panelanindageldi,0,365,-1,-1,,1
lzmirmimxbyl,9,356,-1,-1,,1
nisayardimvakfi,0,365,-1,-1,,1
denizislemleriherdaim,0,365,-1,-1,,1
ceptenhediyeliyizbiz,0,365,-1,-1,,1
onlinnetrdnzmobilislemmenu,7,358,-1,-1,,1
olacakbubayramhizmmet,1,364,-1,-1,,1
djitalkent,0,365,-1,-1,,1
xn--alaidaialtdepe-zzc,1,364,1,89,Let's Encrypt,1
webgirisdvltonlineorgxx2,4,361,-1,-1,,1
fedakarkalpler,8,357,-1,-1,,1
kiymet-kurumu,3,362,-1,-1,,1
deniskredilimiti,1,364,-1,-1,,1
bayram2023iscep,59,306,-1,-1,,1
sahibimdenparanguvende,0,365,-1,-1,,1
autodiscover,16,349,-1,-1,,1
mail,16,349,-1,-1,,1
cpanel,16,349,-1,-1,,1
webmail,16,349,-1,-1,,1
cpcalendars,16,349,-1,-1,,1
webdisk,16,349,-1,-1,,1
cpcontacts,16,349,-1,-1,,1
gundogducamayna,42,323,-1,-1,,1
dinlergroup,47,318,-1,-1,,1
sahaportali,100,265,-1,-1,,1
carrefoursamobil,52,313,-1,-1,,1
benumuduemuber,0,365,-1,-1,,1
kimsedenummadi,0,365,-1,-1,,1
mobildeniz-kredi-firsat,0,365,-1,-1,,1
mobildeniz-kredi-firsat,0,365,-1,-1,,1
trmsrmsrnszcrsm,0,365,-1,-1,,1
bekleyerasdmwe,2,363,-1,-1,,1
trmrsrguu,0,365,-1,-1,,1
mobildeniz-kredi-frsat,0,365,-1,-1,,1
fatmacoskunyakuza,0,365,-1,-1,,1
koctasss,1,364,-1,-1,,1
trendyolkazandiriyor,1,363,-1,-1,,1
mobildeniz-kredi-frsat,0,365,-1,-1,,1
rnddvlarinizlyn,1,364,-1,-1,,1
paribuguncelislemlimitleri,0,365,-1,-1,,1
ddoser,312,52,-1,-1,,1
trmersldmsode,3,362,-1,-1,,1
com,1,364,-1,-1,,1
dysononline,14,351,-1,-1,,1
wripy,68,297,-1,-1,,1
giris,1,364,-1,-1,,1
szdekuv-bzytn,1,364,-1,-1,,1
okkkuvveeyttttyurrkkommobiildde2023,0,365,-1,-1,,1
txramxcersxsrulam,0,365,-1,-1,,1
bnadestektrbasvuru,0,365,-1,-1,,1
banaozel-sahibinden,1,363,1,89,Let's Encrypt,1
hasetanereandevu,2,363,-1,-1,,1
paketoldukamadurmadik,8,357,-1,-1,,1
gunceldenizislemislemleri,0,365,-1,-1,,1
zeus-pro,9,356,-1,-1,,1
zeusxpro,21,344,-1,-1,,1
denlz,355,9,-1,-1,,1
denlz,172,192,-1,-1,,1
sigortakoc,172,192,-1,-1,,1
mail,15,350,-1,-1,,1
mail,15,350,-1,-1,,1
hicmiduymadinizbunu,15,350,-1,-1,,1
mail,15,350,-1,-1,,1
mail,17,348,-1,-1,,1
mail,17,348,-1,-1,,1
sevdaliyizingrntiyeburada,17,348,-1,-1,,1
mail,17,348,-1,-1,,1
mail,18,347,-1,-1,,1
mail,17,348,-1,-1,,1
olacakkgibibekliyecez,17,348,-1,-1,,1
bunlarbizimiciniyi,18,347,-1,-1,,1
mail,18,347,-1,-1,,1
mail,19,346,-1,-1,,1
hosgelmissenbitcoinci,20,345,-1,-1,,1
mail,20,345,-1,-1,,1
mail,20,345,-1,-1,,1
mail,20,345,-1,-1,,1
beklemekteolangelecek,21,344,-1,-1,,1
mail,21,344,-1,-1,,1
soylemektencekinmeyinbunlari,21,344,-1,-1,,1
mail,21,344,-1,-1,,1
bizegelgidelimelele,24,341,-1,-1,,1
mail,24,341,-1,-1,,1
jysxnhb,4,361,-1,-1,,1
mydyson,37,327,-1,-1,,1
arclguvenletromr,0,365,-1,-1,,1
trmsrmsnzcrmsnvb,0,365,-1,-1,,1
tr0nlinekredlnhazlrkredldepartmanlmlzz,1,364,-1,-1,,1
portalgiris,5775,68,-1,-1,,1
rnddvlarinizlyz,1,364,-1,-1,,1
www-kontorveznesi,0,365,-1,-1,,1
shb-onay-hizmetleri1,0,365,-1,-1,,1
shb-onay-hizmetleri3,0,365,-1,-1,,1
shb-onay-hizmetleri2,0,365,-1,-1,,1
eaidelerturkiyem,1,364,-1,-1,,1
mobildeniz-kredi-frsat,0,365,-1,-1,,1
sahibinden-gets-guveniliralissverisiniz,0,365,-1,-1,,1
idata-randevu-basvuru,1,364,-1,-1,,1
gets-sahibinden,1,363,1,89,Let's Encrypt,1
mobildeniz-kredi-frsat,0,365,-1,-1,,1
sahibinden-onlineileodeme-s-paramguvende,1,364,-1,-1,,1
romancolton,74,291,-1,-1,,1
securem-sahbinden-paranguvendecom,140,224,-1,-1,,1
localcheck,23,342,-1,-1,,1
onlllllinnetrdnzmobilisllemmenu,7,358,-1,-1,,1
aracsorgularim,0,365,-1,-1,,1
birakportali,0,365,-1,-1,,1
pasiportalbara,0,365,-1,-1,,1
ziraatbaank-mobill,170,194,-1,-1,,1
webmail,127,237,-1,-1,,1
aracservisialrandevu,127,237,-1,-1,,1
ozelserviceonaymerkezi2023,129,235,-1,-1,,1
janushendersonglobalco,131,233,-1,-1,,1
metamasksoft,131,233,-1,-1,,1
maliyeistrgov246,136,228,-1,-1,,1
maliyeistrgov224,138,226,-1,-1,,1
hizliteknolojihizmetler2023,144,220,-1,-1,,1
teknolojionayhizmet,144,220,-1,-1,,1
2023hesaponaylama1,144,220,-1,-1,,1
onlinekampanj,145,219,-1,-1,,1
mobilonlinedogrulavarlikservice,150,214,-1,-1,,1
cpcontacts,151,213,-1,-1,,1
mail,151,213,-1,-1,,1
autodiscover,151,213,-1,-1,,1
cpcalendars,151,213,-1,-1,,1
cpanel,151,213,-1,-1,,1
webdisk,151,213,-1,-1,,1
webmail,151,213,-1,-1,,1
kadinesgirisimbir,151,213,-1,-1,,1
dogkaskosigorta,162,202,-1,-1,,1
ikea,349,15,-1,-1,,1
ikea,281,83,-1,-1,,1
ziraatbaank-mobiill,170,194,-1,-1,,1
cpcalendars,170,194,-1,-1,,1
autodiscover,170,194,-1,-1,,1
webdisk,170,194,-1,-1,,1
cpanel,170,194,-1,-1,,1
mail,170,194,-1,-1,,1
webmail,170,194,-1,-1,,1
cpcontacts,170,194,-1,-1,,1
yilsonu-ozel-is-kampanyalari-onlime,221,143,-1,-1,,1
online-yilsonukampanya-katilim-bireysel,221,143,-1,-1,,1
enforum-yilsonubireyselkampanya-basvur-online,221,143,-1,-1,,1
yilsonu900tlkampanya-basvur-online,221,143,-1,-1,,1
senesonubireyselkampanya-basvur-online,221,143,-1,-1,,1
sayfaonline-bireyselkampanya-katilimformu-2022ozel,221,143,-1,-1,,1
900tlonline-bireyselkampanya-katilimformu-2022-ozel,221,143,-1,-1,,1
900tlbireyselkampanya-katilimformu-2022-ozel,221,143,-1,-1,,1
bireyselkampanya-katilimformu-2022-ozel,221,143,-1,-1,,1
destekbireyselkampanya-basvur-online,221,143,-1,-1,,1
destek2022bireyselkampanya-basvur-online,221,143,-1,-1,,1
2022ozel-bireyselkampanya-basvurusu,221,143,-1,-1,,1
2022forum-bireyselkampanya-basvurusu,221,143,-1,-1,,1
bireyselozelkampanya-basvur-online,221,143,-1,-1,,1
erforum-guzelkampanya-basvur-online,221,143,-1,-1,,1
enforum-bireyselkampanya-basvur-online,221,143,-1,-1,,1
izforum-bireyselkampanya-basvur-online,221,143,-1,-1,,1
esbasvur-online-bireyselkampanya,221,143,-1,-1,,1
isforum-onlinekampanya-basvur-ozel,221,143,-1,-1,,1
isforum-bireyselkampanya-basvur-ozel,221,143,-1,-1,,1
ibasvurum-formu-onlinebireysel-ozel,221,143,-1,-1,,1
ibasvuruformu-online-bireysel-ozel,221,143,-1,-1,,1
e-bireybasvur-formozel-kampanyasi-com,221,143,-1,-1,,1
ebireybasvur-formu-ozel-kampanyasi-online,221,143,-1,-1,,1
ebireybasvur-formozel-kampanyasi-online,221,143,-1,-1,,1
ikea,281,83,-1,-1,,1
ikea,291,73,-1,-1,,1
ikea,349,15,-1,-1,,1
xn--hlkbank-pwa,1,364,-1,-1,,1
hsrtrmrso-rgul,2613,308,-1,-1,,1
trhr,20,345,-1,-1,,1
trivdsrg,21,344,-1,-1,,1
dstkt,21,344,-1,-1,,1
versg,21,344,-1,-1,,1
gqmsrg,22,343,-1,-1,,1
clksrg,22,343,-1,-1,,1
ivv-sorgudetay,34,331,-1,-1,,1
